caseid,startdate
201812006754,2018/12
201812006749,2018/12
201812006739,2018/12
201812006736,2018/12
201812006733,2018/12
201812006732,2018/12
201812006729,2018/12
201812006727,2018/12
201812006726,2018/12
201812006723,2018/12
201812006722,2018/12
201812006721,2018/12
201812006709,2018/12
201812006707,2018/12
201812006706,2018/12
201812006703,2018/12
201812006702,2018/12
201812006698,2018/12
201812006696,2018/12
201812006695,2018/12
201812006694,2018/12
201812006692,2018/12
201812006688,2018/12
201812006689,2018/12
201812006681,2018/12
201812006676,2018/12
201812006675,2018/12
201812006673,2018/12
201812006672,2018/12
201812006668,2018/12
201812006667,2018/12
201812006665,2018/12
201812006664,2018/12
201812006662,2018/12
201812006663,2018/12
201812006660,2018/12
201812006659,2018/12
201812006658,2018/12
201812006657,2018/12
201812006655,2018/12
201812006653,2018/12
201812006652,2018/12
201812006651,2018/12
201812006643,2018/12
201812006642,2018/12
201812006637,2018/12
201812006636,2018/12
201812006634,2018/12
201812006631,2018/12
201812006629,2018/12
201812006628,2018/12
201812006627,2018/12
201812006623,2018/12
201812006622,2018/12
201812006617,2018/12
201812006616,2018/12
201812006614,2018/12
201812006612,2018/12
201812006611,2018/12
201812006610,2018/12
201812006606,2018/12
201812006605,2018/12
201812006603,2018/12
201812006602,2018/12
201812006588,2018/12
201812006583,2018/12
201812006578,2018/12
201812006576,2018/12
201812006563,2018/12
201812006562,2018/12
201812006561,2018/12
201812006560,2018/12
201812006558,2018/12
201812006555,2018/12
201812006551,2018/12
201812006549,2018/12
201812006548,2018/12
201812006547,2018/12
201812006543,2018/12
201812006540,2018/12
201812006539,2018/12
201812006538,2018/12
201812006536,2018/12
201812006535,2018/12
201812006533,2018/12
201812006532,2018/12
201812006529,2018/12
201812006526,2018/12
201812006525,2018/12
201812006524,2018/12
201812006523,2018/12
201812006521,2018/12
201812006520,2018/12
201812006518,2018/12
201812006515,2018/12
201812006511,2018/12
201812006502,2018/12
201812006501,2019/01
201812006497,2018/12
201812006496,2018/12
201812006493,2018/12
201812006491,2018/12
201812006485,2018/12
201812006479,2018/12
201812006484,2018/12
201812006478,2018/12
201812006476,2018/12
201812006471,2018/12
201812006470,2018/12
201812006469,2018/12
201812006467,2018/12
201812006462,2018/12
201812006461,2018/12
201812006458,2018/12
201812006456,2018/12
201812006455,2018/12
201812006454,2018/12
201812006452,2018/12
201812006450,2018/12
201812006448,2018/12
201812006447,2018/12
201812006445,2018/12
201812006444,2018/12
201812006441,2018/12
201812006440,2018/12
201812006439,2018/12
201812006438,2018/12
201812006436,2018/12
201812006434,2018/12
201812006433,2018/12
201812006431,2018/12
201812006430,2018/12
201812006427,2018/12
201812006426,2018/12
201812006424,2018/12
201812006423,2018/12
201812006421,2018/12
201812006413,2018/12
201812006410,2018/12
201812006408,2018/12
201812006404,2018/12
201812006403,2018/12
201812006402,2018/12
201812006397,2018/12
201812006394,2018/12
201812006392,2018/12
201812006383,2018/12
201812006380,2018/12
201812006376,2018/12
201812006375,2018/12
201812006373,2018/12
201812006372,2018/12
201812006371,2018/12
201812006364,2018/12
201812006363,2018/12
201812006359,2018/12
201812006357,2018/12
201812006355,2018/12
201812006350,2018/12
201812006347,2018/12
201812006345,2018/12
201812006342,2018/12
201812006339,2018/12
201812006337,2018/12
201812006338,2018/12
201812006336,2018/12
201812006335,2018/12
201812006334,2018/12
201812006333,2018/12
201812006332,2018/12
201812006331,2018/12
201812006330,2018/12
201812006329,2018/12
201812006328,2018/12
201812006327,2018/12
201812006326,2018/12
201812006325,2018/12
201812006324,2018/12
201812006323,2018/12
201812006322,2018/12
201812006321,2018/12
201812006320,2018/12
201812006319,2018/12
201812006318,2018/12
201812006317,2018/12
201812006316,2018/12
201812006315,2018/12
201812006314,2018/12
201812006313,2018/12
201812006312,2018/12
201812006311,2018/12
201812006310,2018/12
201812006309,2018/12
201812006308,2018/12
201812006307,2018/12
201812006306,2018/12
201812006305,2018/12
201812006303,2018/12
201812006304,2018/12
201812006302,2018/12
201812006301,2018/12
201812006300,2018/12
201812006299,2018/12
201812006296,2018/12
201812006294,2018/12
201812006292,2018/12
201812006287,2018/12
201812006289,2018/12
201812006290,2018/12
201812006286,2018/12
201812006285,2018/12
201812006283,2018/12
201812006282,2018/12
201812006281,2018/12
201812006279,2018/12
201812006275,2018/12
201812006273,2018/12
201812006272,2018/12
201812006268,2018/12
201812006265,2018/12
201812006264,2018/12
201812006263,2018/12
201812006262,2018/12
201812006260,2018/12
201812006259,2018/12
201812006256,2018/12
201812006255,2018/12
201812006254,2018/12
201812006251,2018/12
201812006249,2018/12
201812006248,2018/12
201812006246,2018/12
201812006245,2018/12
201812006232,2018/12
201812006231,2018/12
201812006230,2018/12
201812006228,2018/12
201812006225,2018/12
201812006223,2018/12
201812006222,2018/12
201812006221,2018/12
201812006217,2018/12
201812006214,2018/12
201812006213,2018/12
201812006211,2018/12
201812006210,2018/12
201812006209,2018/12
201812006208,2018/12
201812006206,2018/12
201812006205,2018/12
201812006204,2018/12
201812006203,2018/12
201812006200,2018/12
201812006194,2018/12
201812006193,2018/12
201812006191,2018/12
201812006190,2018/12
201812006189,2018/12
201812006184,2018/12
201812006182,2018/12
201812006180,2018/12
201812006179,2018/12
201812006178,2018/12
201812006174,2018/12
201812006173,2018/12
201812006167,2018/12
201812006166,2018/12
201812006163,2018/12
201812006158,2018/12
201812006156,2018/12
201812006155,2018/12
201812006152,2018/12
201812006146,2018/12
201812006142,2018/12
201812006140,2018/12
201812006138,2018/12
201812006137,2018/12
201812006136,2018/12
201812006135,2018/12
201812006134,2018/12
201812006133,2018/12
201812006132,2018/12
201812006130,2018/12
201812006127,2018/12
201812006126,2018/12
201812006124,2018/12
201812006122,2018/12
201812006120,2018/12
201812006119,2018/12
201812006116,2018/12
201812006108,2018/12
201812006107,2018/12
201812006104,2018/12
201812006103,2018/12
201812006098,2018/12
201812006097,2018/12
201812006096,2018/12
201812006095,2018/12
201812006094,2018/12
201812006092,2018/12
201812006090,2018/12
201812006088,2018/12
201812006085,2018/12
201812006083,2018/12
201812006082,2018/12
201812006079,2018/12
201812006078,2018/12
201812006077,2018/12
201812006073,2018/12
201812006072,2018/12
201812006071,2018/12
201812006070,2019/01
201812006064,2018/12
201812006062,2018/12
201812006061,2018/12
201812006059,2018/12
201812006057,2018/12
201812006056,2018/12
201812006053,2018/12
201812006048,2018/12
201812006037,2018/12
201812006039,2018/12
201812006038,2018/12
201812006034,2018/12
201812006031,2018/12
201812006027,2018/12
201812006030,2018/12
201812006026,2018/12
201812006025,2018/12
201812006024,2018/12
201812006022,2018/12
201812006017,2018/12
201812006016,2018/12
201812006015,2018/12
201812006012,2018/12
201812006008,2018/12
201812006006,2018/12
201812006005,2018/12
201812006003,2018/12
201812005998,2018/12
201812005995,2018/12
201812005993,2018/12
201812005987,2018/12
201812005984,2018/12
201812005981,2018/12
201812005976,2018/12
201812005972,2018/12
201812005971,2018/12
201812005964,2018/12
201812005963,2018/12
201812005953,2018/12
201812005952,2018/12
201812005949,2018/12
201812005948,2018/12
201812005946,2018/12
201812005944,2018/12
201812005941,2018/12
201812005940,2018/12
201812005932,2018/12
201812005929,2018/12
201812005924,2018/12
201812005923,2018/12
201812005916,2018/12
201812005914,2018/12
201812005911,2018/12
201812005904,2018/12
201812005902,2018/12
201812005898,2019/01
201812005895,2018/12
201812005890,2018/12
201812005886,2018/12
201812005885,2018/12
201812005883,2018/12
201812005879,2018/12
201812005877,2018/12
201812005876,2018/12
201812005872,2018/12
201812005869,2018/12
201812005868,2018/12
201812005865,2018/12
201812005864,2018/12
201812005862,2018/12
201812005861,2018/12
201812005860,2018/12
201812005859,2018/12
201812005858,2018/12
201812005857,2018/12
201812005856,2018/12
201812005853,2019/01
201812005851,2018/12
201812005849,2018/12
201812005846,2018/12
201812005848,2018/12
201812005841,2018/12
201812005835,2018/12
201812005830,2018/12
201812005829,2018/12
201812005827,2018/12
201812005824,2018/12
201812005820,2018/12
201812005819,2018/12
201812005818,2018/12
201812005809,2018/12
201812005807,2018/12
201812005806,2018/12
201812005797,2018/12
201812005796,2018/12
201812005793,2018/12
201812005790,2018/12
201812005788,2018/12
201812005787,2018/12
201812005785,2018/12
201812005784,2018/12
201812005781,2018/12
201812005779,2018/12
201812005778,2018/12
201812005775,2018/12
201812005774,2018/12
201812005771,2018/12
201812005770,2018/12
201812005766,2018/12
201812005761,2018/12
201812005760,2018/12
201812005759,2018/12
201812005757,2018/12
201812005756,2018/12
201812005755,2018/12
201812005752,2018/12
201812005744,2018/12
201812005743,2018/12
201812005741,2018/12
201812005742,2018/12
201812005740,2018/12
201812005739,2018/12
201812005738,2018/12
201812005737,2018/12
201812005736,2018/12
201812005735,2018/12
201812005734,2018/12
201812005733,2018/12
201812005732,2018/12
201812005731,2018/12
201812005730,2018/12
201812005729,2018/12
201812005728,2018/12
201812005727,2018/12
201812005726,2018/12
201812005725,2018/12
201812005724,2018/12
201812005723,2018/12
201812005722,2018/12
201812005721,2018/12
201812005720,2018/12
201812005719,2018/12
201812005718,2018/12
201812005717,2018/12
201812005716,2018/12
201812005715,2018/12
201812005714,2018/12
201812005713,2018/12
201812005712,2018/12
201812005711,2018/12
201812005710,2018/12
201812005709,2018/12
201812005708,2018/12
201812005707,2018/12
201812005706,2018/12
201812005704,2018/12
201812005705,2018/12
201812005703,2018/12
201812005702,2018/12
201812005701,2018/12
201812005700,2018/12
201812005699,2018/12
201812005698,2018/12
201812005697,2018/12
201812005696,2018/12
201812005695,2018/12
201812005694,2018/12
201812005693,2018/12
201812005692,2018/12
201812005684,2018/12
201812005678,2018/12
201812005673,2018/12
201812005672,2018/12
201812005671,2018/12
201812005670,2018/12
201812005669,2018/12
201812005667,2018/12
201812005666,2018/12
201812005664,2018/12
201812005663,2018/12
201812005662,2018/12
201812005661,2018/12
201812005660,2018/12
201812005659,2018/12
201812005657,2018/12
201812005656,2018/12
201812005654,2018/12
201812005653,2018/12
201812005652,2018/12
201812005648,2018/12
201812005645,2018/12
201812005644,2018/12
201812005643,2018/12
201812005641,2018/12
201812005640,2018/12
201812005638,2018/12
201812005636,2018/12
201812005631,2018/12
201812005635,2018/12
201812005634,2018/12
201812005632,2018/12
201812005630,2018/12
201812005629,2018/12
201812005627,2018/12
201812005622,2018/12
201812005620,2018/12
201812005619,2018/12
201812005617,2018/12
201812005614,2018/12
201812005613,2018/12
201812005612,2018/12
201812005610,2018/12
201812005609,2018/12
201812005607,2018/12
201812005606,2018/12
201812005605,2018/12
201812005604,2018/12
201812005601,2018/12
201812005599,2018/12
201812005598,2018/12
201812005597,2018/12
201812005592,2018/12
201812005589,2018/12
201812005587,2018/12
201812005586,2018/12
201812005585,2018/12
201812005584,2018/12
201812005582,2018/12
201812005581,2018/12
201812005580,2018/12
201812005577,2018/12
201812005575,2018/12
201812005573,2018/12
201812005571,2018/12
201812005570,2018/12
201812005568,2018/12
201812005567,2018/12
201812005566,2018/12
201812005564,2018/12
201812005561,2018/12
201812005560,2018/12
201812005559,2018/12
201812005555,2019/01
201812005552,2018/12
201812005548,2018/12
201812005547,2018/12
201812005544,2018/12
201812005543,2018/12
201812005539,2018/12
201812005534,2018/12
201812005533,2018/12
201812005532,2018/12
201812005530,2018/12
201812005527,2018/12
201812005526,2018/12
201812005523,2018/12
201812005520,2018/12
201812005518,2018/12
201812005515,2018/12
201812005512,2018/12
201812005511,2018/12
201812005509,2018/12
201812005508,2018/12
201812005501,2018/12
201812005499,2018/12
201812005498,2018/12
201812005496,2018/12
201812005495,2018/12
201812005494,2018/12
201812005489,2018/12
201812005486,2018/12
201812005485,2018/12
201812005482,2018/12
201812005480,2018/12
201812005476,2018/12
201812005475,2018/12
201812005473,2018/12
201812005468,2018/12
201812005469,2018/12
201812005467,2018/12
201812005462,2018/12
201812005461,2018/12
201812005460,2018/12
201812005457,2018/12
201812005455,2018/12
201812005454,2018/12
201812005453,2018/12
201812005450,2018/12
201812005449,2018/12
201812005441,2018/12
201812005440,2018/12
201812005438,2018/12
201812005434,2018/12
201812005432,2018/12
201812005430,2018/12
201812005429,2018/12
201812005424,2018/12
201812005423,2018/12
201812005421,2018/12
201812005416,2018/12
201812005414,2018/12
201812005412,2018/12
201812005410,2018/12
201812005409,2018/12
201812005405,2018/12
201812005404,2018/12
201812005402,2018/12
201812005399,2018/12
201812005396,2018/12
201812005394,2018/12
201812005393,2018/12
201812005388,2018/12
201812005387,2018/12
201812005379,2018/12
201812005378,2018/12
201812005372,2018/12
201812005370,2018/12
201812005369,2018/12
201812005358,2018/12
201812005357,2018/12
201812005356,2018/12
201812005352,2018/12
201812005351,2018/12
201812005350,2018/12
201812005349,2018/12
201812005347,2018/12
201812005342,2018/12
201812005341,2018/12
201812005340,2018/12
201812005338,2018/12
201812005335,2018/12
201812005333,2018/12
201812005329,2018/12
201812005326,2018/12
201812005321,2018/12
201812005319,2018/12
201812005318,2018/12
201812005317,2018/12
201812005311,2018/12
201812005310,2018/12
201812005309,2018/12
201812005306,2018/12
201812005304,2018/12
201812005301,2018/12
201812005299,2018/12
201812005298,2018/12
201812005295,2018/12
201812005293,2018/12
201812005292,2018/12
201812005286,2018/12
201812005282,2018/12
201812005280,2018/12
201812005278,2018/12
201812005276,2018/12
201812005273,2018/12
201812005271,2018/12
201812005269,2018/12
201812005261,2018/12
201812005259,2018/12
201812005258,2018/12
201812005254,2018/12
201812005251,2018/12
201812005249,2018/12
201812005248,2018/12
201812005243,2018/12
201812005242,2018/12
201812005237,2018/12
201812005236,2018/12
201812005232,2018/12
201812005231,2018/12
201812005230,2018/12
201812005228,2018/12
201812005227,2018/12
201812005226,2018/12
201812005225,2018/12
201812005224,2019/01
201812005223,2018/12
201812005218,2018/12
201812005214,2018/12
201812005215,2018/12
201812005210,2018/12
201812005211,2018/12
201812005205,2018/12
201812005193,2018/12
201812005184,2018/12
201812005183,2018/12
201812005180,2018/12
201812005176,2018/12
201812005172,2018/12
201812005171,2018/12
201812005169,2018/12
201812005165,2018/12
201812005161,2018/12
201812005164,2018/12
201812005162,2018/12
201812005160,2018/12
201812005159,2018/12
201812005158,2018/12
201812005157,2018/12
201812005150,2018/12
201812005148,2018/12
201812005147,2018/12
201812005146,2018/12
201812005142,2018/12
201812005141,2018/12
201812005139,2018/12
201812005136,2018/12
201812005132,2018/12
201812005131,2018/12
201812005130,2018/12
201812005129,2018/12
201812005128,2018/12
201812005127,2018/12
201812005121,2018/12
201812005117,2018/12
201812005115,2018/12
201812005113,2018/12
201812005106,2018/12
201812005104,2018/12
201812005101,2018/12
201812005096,2018/12
201812005095,2018/12
201812005094,2018/12
201812005093,2018/12
201812005091,2018/12
201812005090,2018/12
201812005085,2018/12
201812005084,2018/12
201812005083,2018/12
201812005078,2018/12
201812005076,2018/12
201812005074,2018/12
201812005072,2018/12
